,Recall,PositiveRating,PerformanceRatio,Impact
,0.420302837210483,0.551852860069399,3.72,23
,0.598379210716905,0.565903669325605,3.32,34
,0.831539758097606,0.623754176672606,3.90,52
,0.841708486137657,0.548313794638313,2.96,46
,0.650550638952616,0.639284436912734,8.16,42
,0.752389519483968,0.715749259179915,6.27,54
,0.700326544026022,0.483269216048973,2.42,34
,0.784987661502481,0.51538249257656,2.48,40
,0.734060884084761,0.689262259473778,4.30,51
,0.790477217499362,0.566353798112443,4.57,45
,0.512559576588604,0.426855118423211,1.46,22
,0.893282673291929,0.607754525819288,4.02,54
,0.630312642323072,0.498970941866399,2.96,31
,0.853111560163884,0.665823770846095,5.58,57
,0.711695150610025,0.594354406642943,5.37,42
,0.327695913176244,0.490506355462734,1.65,16
,0.652607472715066,0.527749667802599,2.30,34
,0.251619680828797,0.480515921285746,2.24,12
,0.398518485057422,0.492537872047712,1.92,20
,0.532018190647562,0.475863762810922,2.38,25
,0.698159799760182,0.771350153993598,16.16,54
,0.869544357188093,0.657017931563407,6.02,57
,0.681775230426523,0.569686414382545,4.26,39
,0.927183033791303,0.802673277044306,10.79,74
,0.836626920939883,0.722987317883616,6.67,60
,0.803386625939929,0.563247769856582,3.92,45
,0.631455399061033,0.576208178438662,5.34,36
,0.178260869565217,0.463414634146341,2.71,8
,0.38695652173913,0.48314606741573,2.53,19
,0.335680751173709,0.587412587412588,3.82,20
,0.326086956521739,0.373333333333333,1.65,12
,0.673708920187794,0.550522648083624,3.36,37
,0.21,0.48,2.30,10
,0.793427230046948,0.644970414201183,5.74,51
,0.556338028169014,0.620253164556962,5.07,35
,0.526086956521739,0.570247933884297,3.45,30
,0.34,0.52,2.05,18
,0.543478260869565,0.552,2.76,30
,0.788732394366197,0.595238095238095,3.85,47
,0.783836617719802,0.749100135814912,8.63,59
,0.53,0.53,3.24,28
,0.278081043272415,0.478697604466491,2.59,13
,0.579737045100219,0.568679888600527,3.30,33
,0.57,0.68,5.35,39
,0.59,0.61,4.28,36
,0.81,0.68,4.89,55
,0.57,0.65,7.08,37
,0.76,0.55,3.34,42
,0.63,0.65,6.38,41
,0.73,0.6,4.52,44
,0.563898632014045,0.620569450969359,4.39,35
,0.726055920981405,0.669180825535271,5.81,49
,0.527480870257086,0.503019475082524,2.19,27
,0.728276209484157,0.639048559212447,3.85,47
,0.53290682740006,0.51867048935713,2.84,28
,0.757014682864826,0.739360977330168,9.49,56
,0.679430390464892,0.617931595959988,3.69,42
,0.61,0.58,2.65,35
,0.44,0.64,4.84,28
,0.319387127656099,0.577601650324335,4.18,18
,0.408104052405055,0.559808083884847,3.22,23
,0.29,0.49,2.54,14
,0.272620704372983,0.461668647478378,2.39,13
,0.49,0.59,3.65,29
,0.42605603229605,0.387526947078298,1.39,17
,0.708480821767143,0.48045389242364,2.73,34
,0.768665915429879,0.519514105987375,2.18,40
,0.402940311828899,0.504641772549007,2.34,20
,0.936521351454199,0.652671740648361,4.50,61
,0.535932086651224,0.546314475664402,3.10,29
,0.360202,0.426573,1.69,15
,0.521739130434783,0.541666666666667,2.83,28
,0.821739130434783,0.560846560846561,2.04,46
,0.708920187793427,0.619205298013245,4.45,44
,0.7981220657277,0.614705882352941,3.67,49
,0.795652173913043,0.628415300546448,3.59,50
,0.812206572769953,0.621387283236994,4.39,50
,0.708695652173913,0.668711656441718,4.74,47
,0.814553990610329,0.685878962536023,5.29,56
,0.824144525561067,0.618562174647492,4.67,51
,0.715781128780121,0.577301339023393,3.71,41
,0.678414211552597,0.558511891162593,3.71,38
,0.474728465700942,0.547149226123398,3.78,26
,0.458498,0.478448,2.36,22
,0.519763,0.528517,3.48,27
,0.814229,0.740291,6.93,60
,0.43913,0.524752,2.94,23
,0.443478,0.431373,1.83,19
,0.395652,0.461538,1.68,18
,0.534782608695652,0.642276422764228,5.27,34
,0.794466403162055,0.634328358208955,4.40,50
,0.823678,0.53211,2.42,44
,0.631579,0.65,3.90,41
,0.84131,0.676647,5.02,57
,0.576826,0.58952,3.75,34
,0.668421,0.653543,5.93,44
,0.617128,0.465306,2.00,29
,0.575099,0.587629,4.38,34
,0.834783,0.625,3.08,52
,0.743478,0.625731,4.12,47
,0.826087,0.633971,5.64,52
,0.752174,0.618497,4.46,47
,0.764822,0.614987,4.96,47
,0.686957,0.639241,5.61,44
,0.591553755071588,0.606048843218593,5.09,36
,0.574289318038753,0.595024621749749,3.13,34
,0.628540716607085,0.62896041427011,3.66,40
,0.717666706635371,0.571290822084557,3.57,41
,0.502549120026611,0.609753633402066,3.47,31
,0.55,0.61,4.55,34
,0.61,0.61,7.03,37
,0.5,0.57,3.95,29
,0.600454,0.642722,4.93,39
,0.59,0.59,4.50,35
,0.645390070921986,0.527472527472527,3.60,34
,0.62,0.67,4.66,42
,0.796690307328605,0.57566765578635,3.59,46
,0.713516518161582,0.674543226566387,7.59,48
,0.503817242185971,0.632718763754198,5.53,32
,0.77,0.64,3.96,49
,0.791962174940898,0.635820895522388,4.35,50
,0.6,0.64,4.10,38
,0.81,0.62,3.48,50
,0.695035460992908,0.571428571428571,3.17,40
,0.649960830336056,0.59966534005623,4.85,39
,0.90307328605201,0.680628272251309,4.48,61
,0.396141,0.627507,4.87,25
,0.74,0.46,1.50,34
,0.430193,0.620053,4.70,27
,0.66068855998868,0.549752992370653,3.00,36
,0.581663619890023,0.589665433520314,4.25,34
,0.389571636084415,0.608551465115594,3.33,24
,0.383595892831808,0.515035374020052,1.77,20
,0.603916060683366,0.545975924972841,2.40,33
,0.571191009476862,0.487936347461325,2.18,28
,0.54,0.55,3.09,30
,0.694835680751174,0.641891891891892,5.28,45
,0.534782608695652,0.666666666666667,4.32,36
,0.673913043478261,0.6,3.00,40
,0.569565217391304,0.656488549618321,6.62,37
,0.195652,0.488889,2.44,10
,0.272727,0.449275,1.51,12
,0.632411,0.421875,1.61,27
,0.310277,0.426752,1.31,13
,0.213043,0.469388,2.09,10
,0.766232412196398,0.713817819650042,8.89,55
,0.828430814559545,0.604217272451798,4.27,50
,0.84575753484114,0.653168633158256,5.15,55
,0.8193607518658,0.648812270783037,3.57,53
,0.435403068443665,0.652617462876345,6.87,28
,0.743478,0.672515,5.75,50
,0.517787,0.48855,2.33,25
,0.780632,0.713924,9.72,56
,0.798419,0.663366,6.09,53
,0.726087,0.610778,4.43,44
,0.737154,0.715818,8.90,53
,0.621739,0.573427,2.10,36
,0.643478,0.702703,6.50,45
,0.551637,0.616438,7.11,34
,0.891688,0.672316,5.41,60
,0.5,0.589474,3.29,29
,0.675063,0.720149,7.72,49
,0.38539,0.470588,2.32,18
,0.874055,0.67147,6.47,59
,0.694737,0.674242,5.93,47
,0.61461,0.528689,3.49,32
,0.586902,0.613734,4.33,36
,0.730479,0.637931,5.44,47
,0.668421,0.622047,7.18,42
,0.861461,0.792398,11.78,68
,0.5,0.59,7.40,30
,0.665168539325843,0.398648648648649,1.59,27
,0.323277754646684,0.694326181662234,5.00,22
,0.377287901570534,0.631867064105907,4.86,24
,0.51,0.56,4.21,29
,0.285663902045363,0.5783989787852,3.40,17
,0.299610894941634,0.62987012987013,5.71,19
,0.423558885849209,0.507599462858796,2.82,21
,0.326848249027237,0.523809523809524,3.14,17
,0.673151750972763,0.679190751445087,5.60,46
,0.834335986950663,0.661429797444137,5.38,55
,0.270642201834862,0.5,2.36,14
,0.736238532110092,0.672897196261682,6.35,50
,0.490825688073395,0.649532710280374,5.56,32
,0.580275229357798,0.632411067193676,5.52,37
,0.665137614678899,0.675862068965517,4.45,45
,0.23857477795934,0.58801978742569,4.02,14
,0.621759828192448,0.6306910627961,5.05,39
,0.692692161755428,0.665725862070887,8.06,46
,0.374569119972139,0.615659150027093,2.90,23
,0.523830809082667,0.639399645696076,3.67,33
,0.483881843306377,0.507687283673797,2.39,25
,0.643103211982349,0.749675070550683,7.75,48
,0.486609141692094,0.729896948973679,11.44,36
,0.444167801034969,0.580303217620461,4.85,26
,0.523380532579255,0.562571328471101,3.44,29
,0.514271598613088,0.659656219691985,5.63,34
,0.783538932970419,0.730493432104349,7.21,57
,0.635537753255064,0.700741867701349,5.57,45
,0.653284979332193,0.638054812255268,3.96,42
,0.735381822110945,0.71098128752147,7.25,52
,0.430987034428233,0.594448111310846,4.01,26
,0.52853724749247,0.61721848248827,4.81,33
,0.560072830761939,0.516749234298658,2.60,29
,0.773315966584066,0.550209390832891,3.30,43
,0.546917034195227,0.628110209693278,4.41,34
,0.62,0.6,3.70,37
,0.884126670909982,0.605222556677196,3.17,54
,0.833807299777603,0.613105048660368,5.55,51
,0.647841231856535,0.522014942244231,3.86,34
,0.584000785067084,0.497814619774902,3.18,29
,0.538761105003125,0.507528375349842,3.12,27
,0.377601856274713,0.447130846418999,2.02,17
,0.800324827211542,0.654160211278315,6.12,52
,0.430987034428233,0.594448111310846,4.01,26
,0.820460358069534,0.582450124710079,3.67,48
,0.897570332491926,0.599943011859562,3.84,54
,0.659974424544145,0.563456694442615,3.43,37
,0.911892583117675,0.705651381301383,6.46,64
,0.74757033248768,0.587239137877422,4.02,44
,0.54126213592233,0.62780269058296,4.83,34
,0.536407766990291,0.638009049773756,6.41,34
,0.745145631067961,0.684039087947883,6.77,51
,0.652912621359223,0.568773234200743,3.40,37
,0.54126213592233,0.659192825112108,4.90,36
,0.478155339805825,0.614213197969543,4.84,29
,0.771844660194175,0.770440251572327,11.67,59
,0.506912442396313,0.609090909090909,4.79,31
,0.40521327014218,0.52046783625731,2.87,21
,0.258294,0.486239,3.79,13
,0.63,0.73,11.57,46
,0.42,0.66,6.95,28
,0.56,0.69,7.73,39
,0.487757331794037,0.487649472983131,2.46,24
,0.800871452721422,0.552612286323678,2.68,44
,0.66,0.76,9.18,50
,0.51,0.53,3.23,27
,0.78,0.74,8.01,58
,0.84,0.77,7.33,65
,0.86,0.67,5.57,58
,0.83,0.67,7.15,56
,0.78,0.67,5.66,52
,0.67,0.62,5.08,42
,0.641156462585034,0.620689655172414,4.33,40
,0.482993197278912,0.623239436619718,5.53,30
,0.723684210526316,0.44578313253012,4.26,32
,0.86,0.8,12.45,69
,0.66156462585034,0.673521850899743,4.68,45
,0.39,0.58,4.59,23
,0.496598639455782,0.503424657534247,2.67,25
,0.6,0.56,3.33,34
,0.530425773690102,0.570779190427046,3.69,30
,0.4649521365191,0.561738498257652,3.99,26
,0.859350564206653,0.559860833734367,3.60,48
,0.84847837886675,0.539733319480922,3.42,46
,0.795931106201443,0.569461764319356,4.09,45
,0.704992925982276,0.621823048049927,3.67,44
,0.697462600184002,0.603593577562423,2.91,42
,0.539051993079987,0.473086902474495,2.34,26
,0.748832928049264,0.41817380274164,1.76,31
,0.483486957599323,0.361708840632505,1.28,17
,0.47,0.52,3.40,24
,0.38,0.59,5.54,22
,0.2,0.38,2.39,8
,0.38,0.55,2.85,21
,0.51,0.46,2.24,23
,0.45,0.49,2.82,22
,0.45,0.63,4.67,28
,0.39,0.53,2.67,21
,0.37,0.69,4.60,26
,0.35,0.68,5.94,24
,0.63,0.62,5.31,39
,0.6,0.56,3.98,34
,0.53,0.56,3.36,30
,0.53,0.5,2.31,27
,0.47,0.58,3.89,27
,0.47,0.67,6.00,31
,0.172815533980583,0.426966292134831,1.65,7
,0.312621359223301,0.503105590062112,2.89,16
,0.710679611650486,0.609289617486339,5.19,43
,0.120388349514563,0.483870967741935,1.58,6
,0.759223300970874,0.677749360613811,7.79,51
,0.405339805825243,0.497005988023952,2.59,20
,0.327669902912621,0.548148148148148,4.11,18
,0.478155339805825,0.527918781725888,3.15,25
,0.339805825242719,0.621428571428571,4.35,21
,0.725728155339806,0.722408026755853,6.75,52
,0.703883495145631,0.613793103448276,4.56,43
,0.672330097087379,0.657039711191336,7.00,44
,0.526699029126214,0.543778801843318,3.47,29
,0.480582524271845,0.626262626262626,5.17,30
,0.478155339805825,0.482233502538071,2.16,23
,0.322815533980582,0.571428571428571,4.22,18
,0.259708737864078,0.598130841121495,3.56,16
,0.237864077669903,0.479591836734694,2.04,11
,0.839805825242718,0.725433526011561,7.38,61
,0.470873786407767,0.582474226804124,5.14,27
,0.225728155339806,0.505376344086022,3.36,11
,0.710144927536232,0.608843537414966,4.07,43
,0.743961352657005,0.457792207792208,2.35,34
,0.464,0.474137931034483,2.29,22
,0.29951690821256,0.435483870967742,2.57,13
,0.765700483091787,0.482649842271294,2.04,37
,0.336,0.511904761904762,2.53,17
,0.468599033816425,0.474226804123711,1.67,22
,0.648,0.530864197530864,2.97,34
,0.384,0.489583333333333,2.94,19
,0.688,0.61046511627907,4.38,42
,0.601449275362319,0.578313253012048,3.06,35
,0.716,0.508379888268156,2.17,36
,0.893719806763285,0.659459459459459,5.81,59
,0.768,0.583333333333333,3.20,45
,0.794685990338164,0.434650455927052,2.04,35
,0.668,0.550898203592814,2.49,37
,0.8,0.525,2.44,42
,0.544,0.544117647058824,2.39,30
,0.920289855072464,0.532808398950131,3.08,49
,0.570048309178744,0.394067796610169,1.60,22
,0.673267326732673,0.720588235294118,9.80,49
,0.82640586797066,0.571005917159763,3.71,47
,0.623762376237624,0.587301587301587,2.96,37
,0.797029702970297,0.652173913043478,4.04,52
,0.684596577017115,0.628571428571429,5.50,43
,0.841075794621027,0.593023255813953,5.10,50
,0.909535452322738,0.655913978494624,4.88,60
,0.263056092843327,0.632352941176471,3.91,17
,0.470019342359768,0.580246913580247,3.44,27
,0.315280464216634,0.484662576687117,2.63,15
,0.759048011457005,0.542090546895664,2.79,41
,0.814903091490158,0.603515938898275,3.13,49
,0.82955356013706,0.663237995420694,4.99,55
,0.701163307599898,0.742249567210189,11.67,52
,0.689039879334212,0.83736673832998,18.96,58
,0.388888888888889,0.571428571428571,6.13,22
,0.792270531400966,0.649390243902439,4.63,51
,0.745689655172414,0.543352601156069,2.94,41
,0.918103448275862,0.666666666666667,6.17,61
,0.932367149758454,0.632124352331606,3.30,59
,0.770531400966184,0.620689655172414,4.95,48
,0.676328502415459,0.6,4.42,41
,0.853448275862069,0.651515151515152,5.61,56
,0.3,0.65,5.67,20
,0.42,0.64,4.90,27
,0.33,0.66,6.33,22
,0.516666666666667,0.626728110599078,4.12,32
,0.842857142857143,0.550847457627119,2.50,46
,0.438095238095238,0.576086956521739,2.86,25
,0.48,0.66,9.39,32
,0.64,0.59,4.14,38
,0.5,0.51,3.34,26
,0.469827586206897,0.504587155963303,2.50,24
,0.685990338164251,0.637323943661972,6.96,44
,0.596618357487923,0.603238866396761,4.03,36
,0.545893719806763,0.508849557522124,3.03,28
,0.884057971014493,0.579234972677596,3.93,51
,0.495689655172414,0.469565217391304,2.16,23
,0.926304981124268,0.746429087620119,7.15,69
,0.923056511125562,0.760104273451506,8.42,70
,0.899279034432019,0.606825169153823,2.81,55
,0.806958838512273,0.655103018404227,3.59,53
,0.708049379145356,0.695382612152381,7.68,49
,0.816455848552478,0.714710855974272,7.71,58
,0.833025756121213,0.665023267086116,4.57,55
,0.933548621621301,0.782185834349549,9.79,73
,0.87372798671263,0.733923014838007,5.42,64
,0.66251497596012,0.736967930808742,10.11,49
,0.665519109211775,0.472837229703307,1.82,31
,0.71,0.62,4.19,44
,0.82686676201278,0.540199114434385,3.25,45
,0.812840322856144,0.504645015067286,3.41,41
,0.763605442176871,0.623608017817372,4.52,48
,0.56,0.51,2.68,29
,0.894736842105263,0.727941176470588,7.07,65
,0.603741496598639,0.569014084507042,5.05,34
,0.8,0.61,5.12,49
,0.67687074829932,0.565326633165829,3.31,38
,0.554421768707483,0.570552147239264,3.00,32
,0.549319727891156,0.510835913312694,3.11,28
,0.740476190476191,0.511254019292605,2.65,38
,0.576190476190476,0.508264462809917,2.41,29
,0.638095238095238,0.619402985074627,3.86,40
,0.685374149659864,0.612903225806452,5.15,42
,0.358552631578947,0.681818181818182,2.56,24
,0.68,0.59,4.19,40
,0.346938775510204,0.534313725490196,3.89,19
,0.363565799143563,0.647603760167685,4.88,24
,0.372412198723838,0.605379942579076,3.44,23
,0.363920278944896,0.667972581528211,6.54,24
,0.420621110837516,0.651602027685803,4.54,27
,0.290775279132865,0.526428778662979,3.60,15
,0.365940596049519,0.548211393936828,3.64,20
,0.542381026500268,0.602907649542363,7.48,33
,0.845788172496464,0.688804114499899,6.58,58
,0.649256876581841,0.585932172692185,5.04,38
,0.566709957831704,0.621930715392031,4.37,35
,0.511467889908257,0.614349775784753,3.81,31
,0.362385321100917,0.563291139240506,3.87,20
,0.470183486238532,0.565853658536586,3.63,27
,0.2,0.44,2.58,9
,0.581761120981672,0.548905759537674,2.80,32
,0.571100917431193,0.542168674698795,2.55,31
,0.724770642201835,0.588607594936709,3.88,43
,0.642201834862385,0.653571428571429,4.69,42
,0.32,0.64,6.41,20
,0.54,0.67,5.82,36
,0.4,0.65,5.07,26
,0.31,0.68,10.90,21
,0.758454106280193,0.496815286624204,2.84,38
,0.722222222222222,0.525083612040134,2.53,38
,0.888111888111888,0.640419947506562,3.25,57
,0.547785547785548,0.553191489361702,5.91,30
,0.761061946902655,0.656976744186047,5.65,50
,0.654228855721393,0.608365019011407,4.85,40
,0.324626865671642,0.586206896551724,4.64,19
,0.317164179104478,0.576470588235294,5.44,18
,0.651741293532338,0.66030534351145,6.92,43
,0.358208955223881,0.590277777777778,5.67,21
,0.641791044776119,0.645348837209302,6.53,41
,0.350746268656716,0.659574468085106,4.77,23
,0.725302519559065,0.737788034605035,7.16,54
,0.560862422855031,0.609883270985892,3.79,34
,0.800423267353425,0.832345744629776,12.40,67
,0.697761194029851,0.716577540106952,9.57,50
,0.288557213930348,0.594827586206897,3.83,17
,0.600746268656716,0.739130434782609,9.15,44
,0.751243781094528,0.754966887417219,7.86,57
,0.674129353233831,0.708487084870849,8.73,48
,0.552238805970149,0.635135135135135,4.48,35
,0.228855721393035,0.597826086956522,3.67,14
,0.534403669724771,0.579399141630901,3.29,31
,0.405963302752294,0.649717514124294,5.48,26
,0.45747949291277,0.720462102939865,11.60,33
,0.643592524799166,0.676250399395427,6.70,44
,0.806999299483075,0.699254091190747,5.79,56
,0.857701850720851,0.768866378547786,11.55,66
,0.78927575531534,0.707346178494711,8.74,56
,0.642743813356911,0.657378114912506,7.82,42
,0.618068041863643,0.629803945619718,6.08,39
,0.464070844112468,0.556694473458538,4.10,26
,0.746268656716418,0.65,6.29,49
,0.746268656716418,0.613333333333333,5.58,46
,0.830845771144279,0.751497005988024,10.46,62
,0.779850746268657,0.727272727272727,6.33,57
,0.675373134328358,0.613259668508287,3.36,41
,0.712686567164179,0.780104712041885,9.93,56
,0.66044776119403,0.774011299435028,8.56,51
,0.649253731343284,0.555555555555556,4.14,36
,0.614427860696517,0.574898785425101,4.30,35
,0.742537313432836,0.743718592964824,6.73,55
,0.48134328358209,0.658914728682171,6.07,32
,0.798507462686567,0.791277258566978,13.37,63
,0.532338308457711,0.616822429906542,4.26,33
,0.582089552238806,0.623931623931624,5.62,36
,0.48134328358209,0.511627906976744,2.36,25
,0.6,0.54,4.76,32
,0.629647962272709,0.569068129170157,5.00,36
,0.620622568093385,0.652037617554859,8.32,40
,0.86834999123076,0.809142340819979,13.00,70
,0.677092466199265,0.701476019826645,10.01,47
,0.820116825348669,0.661529070132009,6.51,54
,0.721789883268483,0.706199460916442,6.72,51
,0.659533073929961,0.716814159292035,10.57,47
,0.673151750972763,0.687861271676301,6.10,46
,0.534930712810822,0.601187978753823,4.37,32
,0.814655157174434,0.77795482177802,12.57,63
,0.552399700215026,0.591733897098357,4.20,33
,0.805954700945741,0.696670634265539,7.51,56
,0.91041170381163,0.867932631381818,17.02,79
,0.879657147383749,0.794720263282684,11.28,70
,0.81,0.7,10.98,57
,0.74,0.64,4.48,47
,0.42,0.59,4.33,25
,0.624758220502901,0.69969040247678,10.27,44
,0.55899419729207,0.567474048442907,3.81,32
,0.408571428571429,0.496503496503496,3.38,20
,0.182857142857143,0.640625,5.86,12
,0.642166344294004,0.674698795180723,7.47,43
,0.34816247582205,0.522222222222222,3.48,18
,0.69825918762089,0.734072022160665,10.60,51
,0.657142857142857,0.673913043478261,7.05,44
,0.454285714285714,0.616352201257862,5.44,28
,0.725714285714286,0.728346456692913,9.25,53
,0.657142857142857,0.691304347826087,8.83,45
,0.638708658738015,0.686498573804859,6.46,44
,0.730450183742422,0.732840824391648,7.23,54
,0.758841346153845,0.633842079587429,4.28,48
,0.795350961538461,0.509469090205704,2.70,41
,0.482225961538461,0.676420446048475,4.79,33
,0.477552884615384,0.491618930646023,2.89,23
,0.888038599507404,0.714696853716109,6.68,63
,0.531220022334762,0.637808548610396,6.65,34
,0.893776858247212,0.772099706157136,6.04,69
,0.819327942057358,0.813442704935687,13.12,67
,0.875303911330971,0.713736294486358,5.05,62
,0.591987601564098,0.569100478325513,4.41,34
,0.751272005207018,0.762454360986205,15.52,57
,0.599683044847464,0.651217163031961,8.05,39
,0.407773314313375,0.683846732622554,5.30,28
,0.880308211969862,0.723578743159572,6.00,64
,0.911797458850077,0.838525685460621,11.51,76
,0.49,0.62,5.25,30
,0.53,0.44,2.19,23
,0.5,0.53,2.73,27
,0.75,0.62,4.00,47
,0.683218899743265,0.630612983652037,5.77,43
,0.731777634840883,0.583866743171313,3.62,43
,0.68,0.69,9.15,47
,0.609057013091014,0.706474329014522,9.16,43
,0.852391024335631,0.609539655249983,3.52,52
,0.523536421794529,0.614595873403169,6.86,32
,0.793069396427072,0.648171143478985,5.35,51
,0.55,0.68,10.86,37
,0.807107314760043,0.578977694608865,3.52,47
,0.457088558972335,0.586139491017117,4.45,27
,0.438235294123391,0.475342865495163,2.32,21
,0.777109974456354,0.602270857364955,3.60,47
,0.354092071633436,0.500541711840881,2.44,18
,0.592199488520005,0.571150939346745,3.08,34
,0.409846547320062,0.509516380640489,2.58,21
,0.76547314581232,0.534246575369817,2.58,41
,0.86231884057971,0.521008403361345,2.66,45
,0.72,0.511111111111111,2.04,37
,0.879227053140097,0.662087912087912,6.89,58
,0.842995169082126,0.426934097421203,1.71,36
,0.7,0.434285714285714,1.46,30
,0.716,0.53072625698324,2.57,38
,0.49,0.55,5.37,27
,0.13981,0.542373,3.56,8
,0.262672811059908,0.649122807017544,6.17,17
,0.423963133640553,0.597826086956522,3.44,25
,0.699052,0.60678,4.16,42
,0.360189573459716,0.598684210526316,4.14,22
,0.549763,0.603448,4.83,33
,0.549323017408124,0.633802816901409,6.00,35
,0.518375241779497,0.608208955223881,3.70,32
,0.597142857142857,0.741626794258373,9.12,44
,0.384912959381045,0.587939698492462,3.77,23
,0.551428571428571,0.585492227979275,3.90,32
,0.471098348389625,0.522494003606469,3.40,25
,0.64,0.56,3.43,36
,0.7,0.64,4.80,45
,0.63,0.55,3.14,35
,0.87,0.81,15.41,70
,0.71,0.66,5.86,47
,0.539891200829477,0.650490225059677,7.39,35
,0.437053307121295,0.629917294530654,5.40,28
,0.405564368518802,0.659463410940179,7.05,27
,0.578121709272421,0.727567873517508,9.04,42
,0.722322554405553,0.689312728265284,8.28,50
,0.49,0.77,13.77,38
,0.58661876031256,0.578181361533233,3.45,34
,0.346449068327921,0.456052986855574,2.54,16
,0.400227329221225,0.681181350174238,10.87,27
,0.232308770028268,0.647438416556226,6.67,15
,0.479173076923076,0.462304852109003,2.28,22
,0.356211538461538,0.565162230740163,4.22,20
,0.354687499999999,0.522710945442225,2.79,19
,0.444860576923076,0.518107445072464,3.04,23
,0.741495192307691,0.580155740415353,4.10,43
,0.398057692307691,0.613749456495485,3.97,24
,0.635071090047393,0.731343283582089,7.26,46
,0.56221198156682,0.770491803278688,11.75,43
,0.720379,0.641447,6.50,46
,0.476303,0.552239,3.96,26
,0.582938,0.626016,5.13,36
,0.635071,0.723881,10.21,46
,0.523697,0.624434,7.26,33
,0.324225994925113,0.549284393917068,4.21,18
,0.471264367816092,0.585365853658537,6.00,28
,0.287937743190662,0.608108108108108,3.75,18
,0.589494163424124,0.577557755775578,2.73,34
,0.343683897969656,0.566161098811343,3.79,19
,0.44294003868472,0.611353711790393,6.36,27
,0.457142857142857,0.61875,4.30,28
,0.286266924564797,0.527027027027027,2.60,15
,0.735009671179884,0.689473684210526,6.09,51
,0.303675048355899,0.496815286624204,2.23,15
,0.714833759598502,0.523434704830819,3.41,37
,0.410102301810683,0.507951356405437,2.32,21
,0.498081841447697,0.495763799751992,3.23,25
,0.792327365756826,0.556649451292879,2.89,44
,0.830818414345366,0.525473295395965,2.76,44
,0.771739130450472,0.649212924615579,5.34,50
,0.654603580580716,0.661066614592544,5.72,43
,0.585933503881853,0.533173286822975,3.49,31
,0.45,0.56,4.70,25
,0.21,0.38,2.00,8
,0.15,0.43,2.50,6
,0.37,0.56,4.65,21
,0.463414634146342,0.52046783625731,2.97,24
,0.319783197831978,0.466101694915254,2.20,15
,0.405825242718447,0.416267942583732,2.07,17
,0.664077669902913,0.552631578947368,3.86,37
,0.388349514563107,0.48,2.29,19
,0.774757281553398,0.614035087719298,4.90,48
,0.741747572815534,0.646596858638744,5.74,48
,0.604336043360434,0.654708520179372,6.35,40
,0.842721153846153,0.666214073000697,5.87,56
,0.903725961538462,0.744120228753823,8.86,67
,0.804687499999999,0.777421956684094,12.38,63
,0.644076923076921,0.565784366415863,3.83,36
,0.754360576923076,0.619029106413355,4.60,47
,0.909923076923077,0.713284089948431,8.26,65
,0.601274038461536,0.620165513932758,6.35,37
,0.879134615384615,0.659548288307995,6.68,58
,0.728624999999998,0.510596882959211,2.94,37
,0.728571428571429,0.565359477124183,2.88,41
,0.642857142857143,0.607407407407407,3.28,39
,0.747619047619048,0.554140127388535,2.90,41
,0.290953545232274,0.420168067226891,1.61,12
,0.679706601466993,0.575539568345324,4.44,39
,0.789731051344743,0.498452012383901,2.78,39
,0.643031784841076,0.566539923954373,4.14,36
,0.465346534653465,0.659574468085106,4.77,31
,0.728606356968215,0.503355704697987,2.68,37
,0.684596577017115,0.503571428571429,2.52,34
,0.65281173594132,0.558052434456929,3.17,36
,0.495049504950495,0.6,4.29,30
,0.534653465346535,0.62962962962963,4.53,34
,0.268446918719858,0.555990868257814,3.50,15
,0.3,0.52,2.24,16
,0.53,0.62,3.89,33
,0.562012930595303,0.615186401223678,4.59,35
,0.455593368389973,0.680528195604702,5.99,31
,0.612669214381121,0.688275068100704,4.34,42
,0.458620976590981,0.737629419770737,10.32,34
,0.399654671384568,0.700583004010516,4.44,28
,0.678585344525076,0.6766375361525,5.37,46
,0.77,0.66,5.54,51
,0.56,0.44,1.50,25
,0.69,0.49,2.21,34
,0.57,0.4,1.39,23
,0.44,0.43,1.44,19
,0.63,0.4,1.48,25
,0.48,0.39,1.37,19
,0.35,0.39,1.18,14
,0.48,0.6,2.89,29
,0.76,0.65,5.04,49
,0.73,0.7,6.04,51
,0.62,0.54,2.83,33
,0.58,0.56,2.40,32
,0.47,0.34,1.12,16
,0.68,0.57,5.83,39
,0.87,0.65,4.84,57
,0.73,0.6,5.60,44
,0.91,0.66,4.22,60
,0.78,0.66,6.19,51
,0.58,0.55,3.22,32
,0.75,0.65,5.00,49
,0.72,0.68,6.35,49
,0.54,0.62,4.44,33
,0.39,0.69,5.71,27
,0.6,0.67,5.51,40
,0.51,0.53,3.04,27
,0.54,0.58,3.90,31
,0.49,0.53,3.41,26
,0.42,0.5,3.22,21
,0.77,0.75,9.24,58
,0.55,0.45,2.06,25
,0.76,0.6,4.35,46
,0.92,0.69,5.71,63
,0.8,0.58,3.51,46
,0.68,0.56,3.50,38
,0.84,0.67,4.50,56
,0.73,0.55,3.00,40
,0.75,0.61,4.37,46
,0.63,0.48,1.95,30
,0.43,0.44,1.91,19
,0.51,0.57,3.35,29
,0.37,0.59,2.60,22
,0.17,0.58,3.71,10
,0.38,0.63,3.95,24
,0.68,0.59,3.85,40
,0.22,0.59,4.26,13
,0.61,0.5,2.33,31
,0.34,0.53,4.18,18
